t x u
 1.000000 2.415240 0.507743
 1.000000 2.415300 0.507418
 1.000000 2.415360 0.507093
 1.000000 2.415420 0.506768
 1.000000 2.415480 0.506443
 1.000000 2.415540 0.506118
 1.000000 2.415600 0.505793
 1.000000 2.415660 0.505468
 1.000000 2.415720 0.505142
 1.000000 2.415780 0.504817
 1.000000 2.415840 0.504491
 1.000000 2.415900 0.504166
 1.000000 2.415960 0.503840
 1.000000 2.416020 0.503515
 1.000000 2.416080 0.503189
 1.000000 2.416140 0.502863
 1.000000 2.416200 0.502537
 1.000000 2.416260 0.502211
 1.000000 2.416320 0.501885
 1.000000 2.416380 0.501559
 1.000000 2.416440 0.501233
 1.000000 2.416500 0.500907
 1.000000 2.416560 0.500580
 1.000000 2.416620 0.500254
 1.000000 2.416680 0.499927
 1.000000 2.416740 0.499601
 1.000000 2.416800 0.499274
 1.000000 2.416860 0.498948
 1.000000 2.416920 0.498621
 1.000000 2.416980 0.498294
 1.000000 2.417040 0.497967
 1.000000 2.417100 0.497640
 1.000000 2.417160 0.497313
 1.000000 2.417220 0.496986
 1.000000 2.417280 0.496659
 1.000000 2.417340 0.496332
 1.000000 2.417400 0.496004
 1.000000 2.417460 0.495677
 1.000000 2.417520 0.495349
 1.000000 2.417580 0.495022
 1.000000 2.417640 0.494694
 1.000000 2.417700 0.494367
 1.000000 2.417760 0.494039
 1.000000 2.417820 0.493711
 1.000000 2.417880 0.493383
 1.000000 2.417940 0.493055
 1.000000 2.418000 0.492727
 1.000000 2.418060 0.492399
 1.000000 2.418120 0.492071
 1.000000 2.418180 0.491743
 1.000000 2.418240 0.491414
 1.000000 2.418300 0.491086
 1.000000 2.418360 0.490758
 1.000000 2.418420 0.490429
 1.000000 2.418480 0.490101
 1.000000 2.418540 0.489772
 1.000000 2.418600 0.489443
 1.000000 2.418660 0.489114
 1.000000 2.418720 0.488786
 1.000000 2.418780 0.488457
 1.000000 2.418840 0.488128
 1.000000 2.418900 0.487799
 1.000000 2.418960 0.487469
 1.000000 2.419020 0.487140
 1.000000 2.419080 0.486811
 1.000000 2.419140 0.486482
 1.000000 2.419200 0.486152
 1.000000 2.419260 0.485823
 1.000000 2.419320 0.485493
 1.000000 2.419380 0.485164
 1.000000 2.419440 0.484834
 1.000000 2.419500 0.484504
 1.000000 2.419560 0.484174
 1.000000 2.419620 0.483844
 1.000000 2.419680 0.483515
 1.000000 2.419740 0.483184
 1.000000 2.419800 0.482854
 1.000000 2.419860 0.482524
 1.000000 2.419920 0.482194
 1.000000 2.419980 0.481864
 1.000000 2.420040 0.481533
 1.000000 2.420100 0.481203
 1.000000 2.420160 0.480872
 1.000000 2.420220 0.480542
 1.000000 2.420280 0.480211
 1.000000 2.420340 0.479880
 1.000000 2.420400 0.479550
 1.000000 2.420460 0.479219
 1.000000 2.420520 0.478888
 1.000000 2.420580 0.478557
 1.000000 2.420640 0.478226
 1.000000 2.420700 0.477895
 1.000000 2.420760 0.477564
 1.000000 2.420820 0.477232
 1.000000 2.420880 0.476901
 1.000000 2.420940 0.476570
 1.000000 2.421000 0.476238
 1.000000 2.421060 0.475907
 1.000000 2.421120 0.475575
 1.000000 2.421180 0.475243
 1.000000 2.421240 0.474912
 1.000000 2.421300 0.474580
 1.000000 2.421360 0.474248
 1.000000 2.421420 0.473916
 1.000000 2.421480 0.473584
 1.000000 2.421540 0.473252
 1.000000 2.421600 0.472920
 1.000000 2.421660 0.472588
 1.000000 2.421720 0.472255
 1.000000 2.421780 0.471923
 1.000000 2.421840 0.471591
 1.000000 2.421900 0.471258
 1.000000 2.421960 0.470926
 1.000000 2.422020 0.470593
 1.000000 2.422080 0.470260
 1.000000 2.422140 0.469928
 1.000000 2.422200 0.469595
 1.000000 2.422260 0.469262
 1.000000 2.422320 0.468929
 1.000000 2.422380 0.468596
 1.000000 2.422440 0.468263
 1.000000 2.422500 0.467930
 1.000000 2.422560 0.467597
 1.000000 2.422620 0.467263
 1.000000 2.422680 0.466930
 1.000000 2.422740 0.466597
 1.000000 2.422800 0.466263
 1.000000 2.422860 0.465929
 1.000000 2.422920 0.465596
 1.000000 2.422980 0.465262
 1.000000 2.423040 0.464928
 1.000000 2.423100 0.464595
 1.000000 2.423160 0.464261
 1.000000 2.423220 0.463927
 1.000000 2.423280 0.463593
 1.000000 2.423340 0.463259
 1.000000 2.423400 0.462925
 1.000000 2.423460 0.462590
 1.000000 2.423520 0.462256
 1.000000 2.423580 0.461922
 1.000000 2.423640 0.461588
 1.000000 2.423700 0.461253
 1.000000 2.423760 0.460919
 1.000000 2.423820 0.460584
 1.000000 2.423880 0.460249
 1.000000 2.423940 0.459915
 1.000000 2.424000 0.459580
 1.000000 2.424060 0.459245
 1.000000 2.424120 0.458910
 1.000000 2.424180 0.458575
 1.000000 2.424240 0.458240
 1.000000 2.424300 0.457905
 1.000000 2.424360 0.457570
 1.000000 2.424420 0.457234
 1.000000 2.424480 0.456899
 1.000000 2.424540 0.456564
 1.000000 2.424600 0.456228
 1.000000 2.424660 0.455893
 1.000000 2.424720 0.455557
 1.000000 2.424780 0.455222
 1.000000 2.424840 0.454886
 1.000000 2.424900 0.454550
 1.000000 2.424960 0.454214
 1.000000 2.425020 0.453878
 1.000000 2.425080 0.453542
 1.000000 2.425140 0.453206
 1.000000 2.425200 0.452870
 1.000000 2.425260 0.452534
 1.000000 2.425320 0.452198
 1.000000 2.425380 0.451862
 1.000000 2.425440 0.451525
 1.000000 2.425500 0.451189
 1.000000 2.425560 0.450853
 1.000000 2.425620 0.450516
 1.000000 2.425680 0.450179
 1.000000 2.425740 0.449843
 1.000000 2.425800 0.449506
 1.000000 2.425860 0.449169
 1.000000 2.425920 0.448832
 1.000000 2.425980 0.448495
 1.000000 2.426040 0.448158
 1.000000 2.426100 0.447821
 1.000000 2.426160 0.447484
 1.000000 2.426220 0.447147
 1.000000 2.426280 0.446810
 1.000000 2.426340 0.446473
 1.000000 2.426400 0.446135
 1.000000 2.426460 0.445798
 1.000000 2.426520 0.445460
 1.000000 2.426580 0.445123
 1.000000 2.426640 0.444785
 1.000000 2.426700 0.444447
 1.000000 2.426760 0.444110
 1.000000 2.426820 0.443772
 1.000000 2.426880 0.443434
 1.000000 2.426940 0.443096
 1.000000 2.427000 0.442758
 1.000000 2.427060 0.442420
 1.000000 2.427120 0.442082
 1.000000 2.427180 0.441744
 1.000000 2.427240 0.441406
 1.000000 2.427300 0.441067
 1.000000 2.427360 0.440729
 1.000000 2.427420 0.440390
 1.000000 2.427480 0.440052
 1.000000 2.427540 0.439713
 1.000000 2.427600 0.439375
 1.000000 2.427660 0.439036
 1.000000 2.427720 0.438697
 1.000000 2.427780 0.438359
 1.000000 2.427840 0.438020
 1.000000 2.427900 0.437681
 1.000000 2.427960 0.437342
 1.000000 2.428020 0.437003
 1.000000 2.428080 0.436664
 1.000000 2.428140 0.436324
 1.000000 2.428200 0.435985
 1.000000 2.428260 0.435646
 1.000000 2.428320 0.435306
 1.000000 2.428380 0.434967
 1.000000 2.428440 0.434628
 1.000000 2.428500 0.434288
 1.000000 2.428560 0.433948
 1.000000 2.428620 0.433609
 1.000000 2.428680 0.433269
 1.000000 2.428740 0.432929
 1.000000 2.428800 0.432589
 1.000000 2.428860 0.432249
 1.000000 2.428920 0.431909
 1.000000 2.428980 0.431569
 1.000000 2.429040 0.431229
 1.000000 2.429100 0.430889
 1.000000 2.429160 0.430549
 1.000000 2.429220 0.430209
 1.000000 2.429280 0.429868
 1.000000 2.429340 0.429528
 1.000000 2.429400 0.429187
 1.000000 2.429460 0.428847
 1.000000 2.429520 0.428506
 1.000000 2.429580 0.428165
 1.000000 2.429640 0.427825
 1.000000 2.429700 0.427484
 1.000000 2.429760 0.427143
 1.000000 2.429820 0.426802
 1.000000 2.429880 0.426461
 1.000000 2.429940 0.426120
 1.000000 2.430000 0.425779
 1.000000 2.430060 0.425438
 1.000000 2.430120 0.425097
 1.000000 2.430180 0.424756
 1.000000 2.430240 0.424414
 1.000000 2.430300 0.424073
 1.000000 2.430360 0.423731
 1.000000 2.430420 0.423390
 1.000000 2.430480 0.423048
 1.000000 2.430540 0.422707
 1.000000 2.430600 0.422365
 1.000000 2.430660 0.422023
 1.000000 2.430720 0.421682
 1.000000 2.430780 0.421340
 1.000000 2.430840 0.420998
 1.000000 2.430900 0.420656
 1.000000 2.430960 0.420314
 1.000000 2.431020 0.419972
 1.000000 2.431080 0.419629
 1.000000 2.431140 0.419287
 1.000000 2.431200 0.418945
 1.000000 2.431260 0.418603
 1.000000 2.431320 0.418260
 1.000000 2.431380 0.417918
 1.000000 2.431440 0.417575
 1.000000 2.431500 0.417233
 1.000000 2.431560 0.416890
 1.000000 2.431620 0.416547
 1.000000 2.431680 0.416205
 1.000000 2.431740 0.415862
 1.000000 2.431800 0.415519
 1.000000 2.431860 0.415176
 1.000000 2.431920 0.414833
 1.000000 2.431980 0.414490
 1.000000 2.432040 0.414147
 1.000000 2.432100 0.413804
 1.000000 2.432160 0.413460
 1.000000 2.432220 0.413117
 1.000000 2.432280 0.412774
 1.000000 2.432340 0.412430
 1.000000 2.432400 0.412087
 1.000000 2.432460 0.411743
 1.000000 2.432520 0.411400
 1.000000 2.432580 0.411056
 1.000000 2.432640 0.410712
 1.000000 2.432700 0.410369
 1.000000 2.432760 0.410025
 1.000000 2.432820 0.409681
 1.000000 2.432880 0.409337
 1.000000 2.432940 0.408993
 1.000000 2.433000 0.408649
 1.000000 2.433060 0.408305
 1.000000 2.433120 0.407961
 1.000000 2.433180 0.407616
 1.000000 2.433240 0.407272
 1.000000 2.433300 0.406928
 1.000000 2.433360 0.406583
 1.000000 2.433420 0.406239
 1.000000 2.433480 0.405895
 1.000000 2.433540 0.405550
 1.000000 2.433600 0.405205
 1.000000 2.433660 0.404861
 1.000000 2.433720 0.404516
 1.000000 2.433780 0.404171
 1.000000 2.433840 0.403826
 1.000000 2.433900 0.403481
 1.000000 2.433960 0.403136
 1.000000 2.434020 0.402791
 1.000000 2.434080 0.402446
 1.000000 2.434140 0.402101
 1.000000 2.434200 0.401756
 1.000000 2.434260 0.401411
 1.000000 2.434320 0.401065
 1.000000 2.434380 0.400720
 1.000000 2.434440 0.400375
 1.000000 2.434500 0.400029
 1.000000 2.434560 0.399684
 1.000000 2.434620 0.399338
 1.000000 2.434680 0.398992
 1.000000 2.434740 0.398647
 1.000000 2.434800 0.398301
 1.000000 2.434860 0.397955
 1.000000 2.434920 0.397609
 1.000000 2.434980 0.397263
 1.000000 2.435040 0.396917
 1.000000 2.435100 0.396571
 1.000000 2.435160 0.396225
 1.000000 2.435220 0.395879
 1.000000 2.435280 0.395533
 1.000000 2.435340 0.395186
 1.000000 2.435400 0.394840
 1.000000 2.435460 0.394494
 1.000000 2.435520 0.394147
 1.000000 2.435580 0.393801
 1.000000 2.435640 0.393454
 1.000000 2.435700 0.393107
 1.000000 2.435760 0.392761
 1.000000 2.435820 0.392414
 1.000000 2.435880 0.392067
 1.000000 2.435940 0.391720
 1.000000 2.436000 0.391374
 1.000000 2.436060 0.391027
 1.000000 2.436120 0.390680
 1.000000 2.436180 0.390333
 1.000000 2.436240 0.389985
 1.000000 2.436300 0.389638
 1.000000 2.436360 0.389291
 1.000000 2.436420 0.388944
 1.000000 2.436480 0.388596
 1.000000 2.436540 0.388249
 1.000000 2.436600 0.387902
 1.000000 2.436660 0.387554
 1.000000 2.436720 0.387207
 1.000000 2.436780 0.386859
 1.000000 2.436840 0.386511
 1.000000 2.436900 0.386164
 1.000000 2.436960 0.385816
 1.000000 2.437020 0.385468
 1.000000 2.437080 0.385120
 1.000000 2.437140 0.384772
 1.000000 2.437200 0.384424
 1.000000 2.437260 0.384076
 1.000000 2.437320 0.383728
 1.000000 2.437380 0.383380
 1.000000 2.437440 0.383032
 1.000000 2.437500 0.382683
 1.000000 2.437560 0.382335
 1.000000 2.437620 0.381987
 1.000000 2.437680 0.381638
 1.000000 2.437740 0.381290
 1.000000 2.437800 0.380941
 1.000000 2.437860 0.380593
 1.000000 2.437920 0.380244
 1.000000 2.437980 0.379895
 1.000000 2.438040 0.379546
 1.000000 2.438100 0.379198
 1.000000 2.438160 0.378849
 1.000000 2.438220 0.378500
 1.000000 2.438280 0.378151
 1.000000 2.438340 0.377802
 1.000000 2.438400 0.377453
 1.000000 2.438460 0.377104
 1.000000 2.438520 0.376755
 1.000000 2.438580 0.376405
 1.000000 2.438640 0.376056
 1.000000 2.438700 0.375707
 1.000000 2.438760 0.375357
 1.000000 2.438820 0.375008
 1.000000 2.438880 0.374658
 1.000000 2.438940 0.374309
 1.000000 2.439000 0.373959
 1.000000 2.439060 0.373609
 1.000000 2.439120 0.373260
 1.000000 2.439180 0.372910
 1.000000 2.439240 0.372560
 1.000000 2.439300 0.372210
 1.000000 2.439360 0.371860
 1.000000 2.439420 0.371510
 1.000000 2.439480 0.371160
 1.000000 2.439540 0.370810
 1.000000 2.439600 0.370460
 1.000000 2.439660 0.370110
 1.000000 2.439720 0.369760
 1.000000 2.439780 0.369409
 1.000000 2.439840 0.369059
 1.000000 2.439900 0.368709
 1.000000 2.439960 0.368358
 1.000000 2.440020 0.368008
 1.000000 2.440080 0.367657
 1.000000 2.440140 0.367306
 1.000000 2.440200 0.366956
 1.000000 2.440260 0.366605
 1.000000 2.440320 0.366254
 1.000000 2.440380 0.365903
 1.000000 2.440440 0.365553
 1.000000 2.440500 0.365202
 1.000000 2.440560 0.364851
 1.000000 2.440620 0.364500
 1.000000 2.440680 0.364149
 1.000000 2.440740 0.363797
 1.000000 2.440800 0.363446
 1.000000 2.440860 0.363095
 1.000000 2.440920 0.362744
 1.000000 2.440980 0.362392
 1.000000 2.441040 0.362041
 1.000000 2.441100 0.361690
 1.000000 2.441160 0.361338
 1.000000 2.441220 0.360987
 1.000000 2.441280 0.360635
 1.000000 2.441340 0.360283
 1.000000 2.441400 0.359932
 1.000000 2.441460 0.359580
 1.000000 2.441520 0.359228
 1.000000 2.441580 0.358876
 1.000000 2.441640 0.358524
 1.000000 2.441700 0.358172
 1.000000 2.441760 0.357820
 1.000000 2.441820 0.357468
 1.000000 2.441880 0.357116
 1.000000 2.441940 0.356764
 1.000000 2.442000 0.356412
 1.000000 2.442060 0.356060
 1.000000 2.442120 0.355707
 1.000000 2.442180 0.355355
 1.000000 2.442240 0.355002
 1.000000 2.442300 0.354650
 1.000000 2.442360 0.354297
 1.000000 2.442420 0.353945
 1.000000 2.442480 0.353592
 1.000000 2.442540 0.353240
 1.000000 2.442600 0.352887
 1.000000 2.442660 0.352534
 1.000000 2.442720 0.352181
 1.000000 2.442780 0.351828
 1.000000 2.442840 0.351476
 1.000000 2.442900 0.351123
 1.000000 2.442960 0.350770
 1.000000 2.443020 0.350417
 1.000000 2.443080 0.350063
 1.000000 2.443140 0.349710
 1.000000 2.443200 0.349357
 1.000000 2.443260 0.349004
 1.000000 2.443320 0.348650
 1.000000 2.443380 0.348297
 1.000000 2.443440 0.347944
 1.000000 2.443500 0.347590
 1.000000 2.443560 0.347237
 1.000000 2.443620 0.346883
 1.000000 2.443680 0.346530
 1.000000 2.443740 0.346176
 1.000000 2.443800 0.345822
 1.000000 2.443860 0.345468
 1.000000 2.443920 0.345115
 1.000000 2.443980 0.344761
 1.000000 2.444040 0.344407
 1.000000 2.444100 0.344053
 1.000000 2.444160 0.343699
 1.000000 2.444220 0.343345
 1.000000 2.444280 0.342991
 1.000000 2.444340 0.342637
 1.000000 2.444400 0.342282
 1.000000 2.444460 0.341928
 1.000000 2.444520 0.341574
 1.000000 2.444580 0.341220
 1.000000 2.444640 0.340865
 1.000000 2.444700 0.340511
 1.000000 2.444760 0.340156
 1.000000 2.444820 0.339802
 1.000000 2.444880 0.339447
 1.000000 2.444940 0.339093
 1.000000 2.445000 0.338738
 1.000000 2.445060 0.338383
 1.000000 2.445120 0.338028
 1.000000 2.445180 0.337673
 1.000000 2.445240 0.337319
 1.000000 2.445300 0.336964
 1.000000 2.445360 0.336609
 1.000000 2.445420 0.336254
 1.000000 2.445480 0.335899
 1.000000 2.445540 0.335544
 1.000000 2.445600 0.335188
 1.000000 2.445660 0.334833
 1.000000 2.445720 0.334478
 1.000000 2.445780 0.334123
 1.000000 2.445840 0.333767
 1.000000 2.445900 0.333412
 1.000000 2.445960 0.333056
 1.000000 2.446020 0.332701
 1.000000 2.446080 0.332345
 1.000000 2.446140 0.331990
 1.000000 2.446200 0.331634
 1.000000 2.446260 0.331279
 1.000000 2.446320 0.330923
 1.000000 2.446380 0.330567
 1.000000 2.446440 0.330211
 1.000000 2.446500 0.329855
 1.000000 2.446560 0.329499
 1.000000 2.446620 0.329143
 1.000000 2.446680 0.328787
 1.000000 2.446740 0.328431
 1.000000 2.446800 0.328075
 1.000000 2.446860 0.327719
 1.000000 2.446920 0.327363
 1.000000 2.446980 0.327007
 1.000000 2.447040 0.326650
 1.000000 2.447100 0.326294
 1.000000 2.447160 0.325938
 1.000000 2.447220 0.325581
 1.000000 2.447280 0.325225
 1.000000 2.447340 0.324868
 1.000000 2.447400 0.324512
 1.000000 2.447460 0.324155
 1.000000 2.447520 0.323798
 1.000000 2.447580 0.323442
 1.000000 2.447640 0.323085
 1.000000 2.447700 0.322728
 1.000000 2.447760 0.322371
 1.000000 2.447820 0.322014
 1.000000 2.447880 0.321658
 1.000000 2.447940 0.321301
 1.000000 2.448000 0.320944
 1.000000 2.448060 0.320586
 1.000000 2.448120 0.320229
 1.000000 2.448180 0.319872
 1.000000 2.448240 0.319515
 1.000000 2.448300 0.319158
 1.000000 2.448360 0.318800
 1.000000 2.448420 0.318443
 1.000000 2.448480 0.318086
 1.000000 2.448540 0.317728
 1.000000 2.448600 0.317371
 1.000000 2.448660 0.317013
 1.000000 2.448720 0.316656
 1.000000 2.448780 0.316298
 1.000000 2.448840 0.315940
 1.000000 2.448900 0.315583
 1.000000 2.448960 0.315225
 1.000000 2.449020 0.314867
 1.000000 2.449080 0.314509
 1.000000 2.449140 0.314151
 1.000000 2.449200 0.313794
 1.000000 2.449260 0.313436
 1.000000 2.449320 0.313078
 1.000000 2.449380 0.312719
 1.000000 2.449440 0.312361
 1.000000 2.449500 0.312003
 1.000000 2.449560 0.311645
 1.000000 2.449620 0.311287
 1.000000 2.449680 0.310928
 1.000000 2.449740 0.310570
 1.000000 2.449800 0.310212
 1.000000 2.449860 0.309853
 1.000000 2.449920 0.309495
 1.000000 2.449980 0.309136
 1.000000 2.450040 0.308778
 1.000000 2.450100 0.308419
 1.000000 2.450160 0.308061
 1.000000 2.450220 0.307702
 1.000000 2.450280 0.307343
 1.000000 2.450340 0.306984
 1.000000 2.450400 0.306626
 1.000000 2.450460 0.306267
 1.000000 2.450520 0.305908
 1.000000 2.450580 0.305549
 1.000000 2.450640 0.305190
 1.000000 2.450700 0.304831
 1.000000 2.450760 0.304472
 1.000000 2.450820 0.304113
 1.000000 2.450880 0.303754
 1.000000 2.450940 0.303394
 1.000000 2.451000 0.303035
 1.000000 2.451060 0.302676
 1.000000 2.451120 0.302317
 1.000000 2.451180 0.301957
 1.000000 2.451240 0.301598
 1.000000 2.451300 0.301238
 1.000000 2.451360 0.300879
 1.000000 2.451420 0.300519
 1.000000 2.451480 0.300160
 1.000000 2.451540 0.299800
 1.000000 2.451600 0.299440
 1.000000 2.451660 0.299081
 1.000000 2.451720 0.298721
 1.000000 2.451780 0.298361
 1.000000 2.451840 0.298001
 1.000000 2.451900 0.297641
 1.000000 2.451960 0.297281
 1.000000 2.452020 0.296921
 1.000000 2.452080 0.296561
 1.000000 2.452140 0.296201
 1.000000 2.452200 0.295841
 1.000000 2.452260 0.295481
 1.000000 2.452320 0.295121
 1.000000 2.452380 0.294761
 1.000000 2.452440 0.294401
 1.000000 2.452500 0.294040
 1.000000 2.452560 0.293680
 1.000000 2.452620 0.293319
 1.000000 2.452680 0.292959
 1.000000 2.452740 0.292599
 1.000000 2.452800 0.292238
 1.000000 2.452860 0.291878
 1.000000 2.452920 0.291517
 1.000000 2.452980 0.291156
 1.000000 2.453040 0.290796
 1.000000 2.453100 0.290435
 1.000000 2.453160 0.290074
 1.000000 2.453220 0.289713
 1.000000 2.453280 0.289352
 1.000000 2.453340 0.288992
 1.000000 2.453400 0.288631
 1.000000 2.453460 0.288270
 1.000000 2.453520 0.287909
 1.000000 2.453580 0.287548
 1.000000 2.453640 0.287187
 1.000000 2.453700 0.286825
 1.000000 2.453760 0.286464
 1.000000 2.453820 0.286103
 1.000000 2.453880 0.285742
 1.000000 2.453940 0.285380
 1.000000 2.454000 0.285019
 1.000000 2.454060 0.284658
 1.000000 2.454120 0.284296
 1.000000 2.454180 0.283935
 1.000000 2.454240 0.283573
 1.000000 2.454300 0.283212
 1.000000 2.454360 0.282850
 1.000000 2.454420 0.282489
 1.000000 2.454480 0.282127
 1.000000 2.454540 0.281765
 1.000000 2.454600 0.281404
 1.000000 2.454660 0.281042
 1.000000 2.454720 0.280680
 1.000000 2.454780 0.280318
 1.000000 2.454840 0.279956
 1.000000 2.454900 0.279594
 1.000000 2.454960 0.279232
 1.000000 2.455020 0.278870
 1.000000 2.455080 0.278508
 1.000000 2.455140 0.278146
 1.000000 2.455200 0.277784
 1.000000 2.455260 0.277422
 1.000000 2.455320 0.277060
 1.000000 2.455380 0.276697
 1.000000 2.455440 0.276335
 1.000000 2.455500 0.275973
 1.000000 2.455560 0.275610
 1.000000 2.455620 0.275248
 1.000000 2.455680 0.274886
 1.000000 2.455740 0.274523
 1.000000 2.455800 0.274161
 1.000000 2.455860 0.273798
 1.000000 2.455920 0.273435
 1.000000 2.455980 0.273073
 1.000000 2.456040 0.272710
 1.000000 2.456100 0.272347
 1.000000 2.456160 0.271985
 1.000000 2.456220 0.271622
 1.000000 2.456280 0.271259
 1.000000 2.456340 0.270896
 1.000000 2.456400 0.270533
 1.000000 2.456460 0.270170
 1.000000 2.456520 0.269807
 1.000000 2.456580 0.269444
 1.000000 2.456640 0.269081
 1.000000 2.456700 0.268718
 1.000000 2.456760 0.268355
 1.000000 2.456820 0.267992
 1.000000 2.456880 0.267628
 1.000000 2.456940 0.267265
 1.000000 2.457000 0.266902
 1.000000 2.457060 0.266539
 1.000000 2.457120 0.266175
 1.000000 2.457180 0.265812
 1.000000 2.457240 0.265448
 1.000000 2.457300 0.265085
 1.000000 2.457360 0.264721
 1.000000 2.457420 0.264358
 1.000000 2.457480 0.263994
 1.000000 2.457540 0.263631
 1.000000 2.457600 0.263267
 1.000000 2.457660 0.262903
 1.000000 2.457720 0.262539
 1.000000 2.457780 0.262176
 1.000000 2.457840 0.261812
 1.000000 2.457900 0.261448
 1.000000 2.457960 0.261084
 1.000000 2.458020 0.260720
 1.000000 2.458080 0.260356
 1.000000 2.458140 0.259992
 1.000000 2.458200 0.259628
 1.000000 2.458260 0.259264
 1.000000 2.458320 0.258900
 1.000000 2.458380 0.258536
 1.000000 2.458440 0.258172
 1.000000 2.458500 0.257807
 1.000000 2.458560 0.257443
 1.000000 2.458620 0.257079
 1.000000 2.458680 0.256714
 1.000000 2.458740 0.256350
 1.000000 2.458800 0.255986
 1.000000 2.458860 0.255621
 1.000000 2.458920 0.255257
 1.000000 2.458980 0.254892
 1.000000 2.459040 0.254528
 1.000000 2.459100 0.254163
 1.000000 2.459160 0.253798
 1.000000 2.459220 0.253434
